Line, "Line.ln5513564-1", "r20185", "d5513564-1_int", 5504, 6,  0, 1175, 7.1995579, 0.53950028, 0.53950028, 1.0394446, 0.56078074, 1.0390885, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5513564-1", "r20185", "d5513564-1_int", 5696, 6,  0, 1175, 7.1995579, 0.53950028, 0.53950028, 1.0471996, 0.56078074, 1.0470468, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.xj171_48332_sw", "d5513564-1_int", "e192201", 5888, 6,  0, 1175, 7.1995579, 0.56078074, 0.56078074, 1.0392298, 0.56178074, 1.0391437, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.xj171_48332_sw", "d5513564-1_int", "e192201", 6080, 6,  0, 1175, 7.1995579, 0.56078074, 0.56078074, 1.0390885, 0.56178074, 1.0390039, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.xj171_48332_sw", "d5513564-1_int", "e192201", 6272, 6,  0, 1175, 7.1995579, 0.56078074, 0.56078074, 1.0470468, 0.56178074, 1.0469744, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6321409-1", "e192201", "m1209800", 6464, 6,  0, 1175, 7.1995579, 0.56178074, 0.56178074, 1.0391437, 0.61746288, 1.0380787, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6321409-1", "e192201", "m1209800", 6656, 6,  0, 1175, 7.1995579, 0.56178074, 0.56178074, 1.0390039, 0.61746288, 1.0380738, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6321409-1", "e192201", "m1209800", 6848, 6,  0, 1175, 7.1995579, 0.56178074, 0.56178074, 1.0469744, 0.61746288, 1.0465761, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5958865-1", "m1209800.3", "p829957.3", 7040, 2,  0, 29, 7.1995579, 0.61746288, 0.61746288, 1.0465761, 0.6275527, 1.0464833, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5746703-1", "p829957.3", "l3160863.3", 7104, 2,  0, 29, 7.1995579, 0.6275527, 0.6275527, 1.0464833, 0.79250083, 1.0449664, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx223660c0", "x3160863c.1.2", "sx3160863c.1.2", 7168, 4,  1, 1, 0.12008886, 0.79250083, 0.79250083, 1.037591, 0.80774083, 1.0345071, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx223660c0", "x3160863c.1.2", "sx3160863c.1.2", 7296, 4,  1, 1, 0.12008886, 0.79250083, 0.79250083, 1.0376513, 0.80774083, 1.0345677, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln6201670-1", "l3160863.3", "l2730108.3", 7424, 2,  0, 28, 7.1995579, 0.79250083, 0.79250083, 1.0449664, 1.1032611, 1.0421772, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx223661c0", "x2730108c.1.2", "sx2730108c.1.2", 7488, 4,  1, 1, 0.12008886, 1.1032611, 1.1032611, 1.0347868, 1.1185011, 1.0316945, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx223661c0", "x2730108c.1.2", "sx2730108c.1.2", 7616, 4,  1, 1, 0.12008886, 1.1032611, 1.1032611, 1.034847, 1.1185011, 1.0317549, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln5896731-1", "l2730108.3", "l2786204.3", 7744, 2,  0, 27, 7.1995579, 1.1032611, 1.1032611, 1.0421772, 1.1876198, 1.0414386, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx223662c0", "x2786204c.1.2", "sx2786204c.1.2", 7808, 4,  1, 1, 0.12008886, 1.1876198, 1.1876198, 1.0340134, 1.2028598, 1.0262362, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx223662c0", "x2786204c.1.2", "sx2786204c.1.2", 7936, 4,  1, 1, 0.12008886, 1.1876198, 1.1876198, 1.0340735, 1.2028598, 1.026297, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln5589094-1", "l2786204.3", "m1209819.3", 8064, 2,  0, 26, 7.1995579, 1.1876198, 1.1876198, 1.0414386, 1.2596634, 1.0408478, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5952392-1", "m1209819.3", "l2936216.3", 8128, 2,  0, 26, 7.1995579, 1.2596634, 1.2596634, 1.0408478, 1.3096391, 1.0404379, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx223663c0", "x2936216c.1.2", "sx2936216c.1.2", 8192, 4,  1, 1, 0.12008886, 1.3096391, 1.3096391, 1.0330389, 1.3248791, 1.0309742, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx223663c0", "x2936216c.1.2", "sx2936216c.1.2", 8320, 4,  1, 1, 0.12008886, 1.3096391, 1.3096391, 1.0330989, 1.3248791, 1.0310344, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln5473351-1", "l2936216.3", "226-23745.3", 8448, 2,  0, 25, 7.1995579, 1.3096391, 1.3096391, 1.0404379, 1.4032957, 1.0396837, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6109068-1", "226-23745.3", "m1209822.3", 8512, 2,  0, 25, 7.1995579, 1.4032957, 1.4032957, 1.0396837, 1.9242972, 1.035488, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5866186-1", "m1209822.3", "l2992556.3", 8576, 2,  0, 1, 7.1995579, 1.9242972, 1.9242972, 1.035488, 2.0273756, 1.0354651, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx346639c0", "x2992556c.1.2", "sx2992556c.1.2", 8640, 4,  1, 1, 0.12008886, 2.0273756, 2.0273756, 1.0280386, 2.0426156, 1.0249259, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx346639c0", "x2992556c.1.2", "sx2992556c.1.2", 8768, 4,  1, 1, 0.12008886, 2.0273756, 2.0273756, 1.0280983, 2.0426156, 1.0249859, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln6078692-1", "m1209822.3", "m1209823.3", 8896, 2,  0, 24, 7.1995579, 1.9242972, 1.9242972, 1.035488, 1.9812802, 1.0350417, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5624291-1", "m1209823.3", "m1209824.3", 8960, 2,  0, 24, 7.1995579, 1.9812802, 1.9812802, 1.0350417, 2.0734113, 1.0345312, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6139544-1", "m1209824.3", "m1209828.3", 9024, 2,  0, 24, 7.1995579, 2.0734113, 2.0734113, 1.0345312, 2.3246243, 1.0331393, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5775370-1", "m1209828.3", "l2861157.3", 9088, 2,  0, 20, 7.1995579, 2.3246243, 2.3246243, 1.0331393, 2.3983137, 1.0328084, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx251867c0", "x2861157c.1.2", "sx2861157c.1.2", 9152, 4,  1, 1, 0.12008886, 2.3983137, 2.3983137, 1.0253531, 2.4135537, 1.0201391, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251867c0", "x2861157c.1.2", "sx2861157c.1.2", 9280, 4,  1, 1, 0.12008886, 2.3983137, 2.3983137, 1.0254127, 2.4135537, 1.0201992, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln5594152-1", "l2861157.3", "p901951.3", 9408, 2,  0, 19, 7.1995579, 2.3983137, 2.3983137, 1.0328084, 2.5196625, 1.0322953, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6078691-1", "p901951.3", "m1186078.3", 9472, 2,  0, 19, 7.1995579, 2.5196625, 2.5196625, 1.0322953, 2.6951099, 1.0312747, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6254100-1", "m1186078.3", "l2806553.3", 9536, 2,  0, 19, 7.1995579, 2.6951099, 2.6951099, 1.0312747, 2.7778977, 1.0307931, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx227411655c0", "x2806553c.1.2", "sx2806553c.1.2", 9600, 4,  1, 1, 0.12008886, 2.7778977, 2.7778977, 1.0233267, 2.7931377, 1.0181023, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx227411655c0", "x2806553c.1.2", "sx2806553c.1.2", 9728, 4,  1, 1, 0.12008886, 2.7778977, 2.7778977, 1.0233862, 2.7931377, 1.0181622, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln6435650-1", "l2806553.3", "m1166391.3", 9856, 2,  0, 18, 7.1995579, 2.7778977, 2.7778977, 1.0307931, 3.4067912, 1.027366, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6200442-1", "m1166391.3", "m1166394.3", 9920, 2,  0, 1, 7.1995579, 3.4067912, 3.4067912, 1.027366, 3.4931441, 1.0273467, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6230698-1", "m1166394.3", "m1166398.3", 9984, 2,  0, 1, 7.1995579, 3.4931441, 3.4931441, 1.0273467, 3.5591243, 1.027332, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6048526-1", "m1166398.3", "l3142050.3", 10048, 2,  0, 1, 7.1995579, 3.5591243, 3.5591243, 1.027332, 3.6293398, 1.0273163, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx251865c0", "x3142050c.1.2", "sx3142050c.1.2", 10112, 4,  1, 1, 0.12008886, 3.6293398, 3.6293398, 1.019845, 3.6445798, 1.0167071, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251865c0", "x3142050c.1.2", "sx3142050c.1.2", 10240, 4,  1, 1, 0.12008886, 3.6293398, 3.6293398, 1.0199043, 3.6445798, 1.0167667, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln6048523-1", "m1166391.3", "l3254873.3", 10368, 2,  0, 17, 7.1995579, 3.4067912, 3.4067912, 1.027366, 3.5129659, 1.0268104, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx251862c0", "x3254873c.1.2", "sx3254873c.1.2", 10432, 4,  1, 1, 0.12008886, 3.5129659, 3.5129659, 1.0193363, 3.5282059, 1.0161968, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251862c0", "x3254873c.1.2", "sx3254873c.1.2", 10560, 4,  1, 1, 0.12008886, 3.5129659, 3.5129659, 1.0193955, 3.5282059, 1.0162564, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln6381766-1", "l3254873.3", "m1166393.3", 10688, 2,  0, 16, 7.1995579, 3.5129659, 3.5129659, 1.0268104, 3.5468866, 1.0266402, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5894226-3", "m1166393.3", "l2745811.3", 10752, 2,  0, 2, 7.1995579, 3.5468866, 3.5468866, 1.0266402, 3.6704643, 1.026575, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx251863c0", "x2745811c.1.2", "sx2745811c.1.2", 10816, 4,  1, 1, 0.12008886, 3.6704643, 3.6704643, 1.0190851, 3.6857043, 1.0138387, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251863c0", "x2745811c.1.2", "sx2745811c.1.2", 10944, 4,  1, 1, 0.12008886, 3.6704643, 3.6704643, 1.0191443, 3.6857043, 1.0138984, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln6228316-5", "l2745811.3", "m4122657.3", 11072, 2,  0, 1, 7.1995579, 3.6704643, 3.6704643, 1.026575, 3.7248993, 1.0265606, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6258460-3", "m4122657.3", "l3027124.3", 11136, 2,  0, 1, 7.1995579, 3.7248993, 3.7248993, 1.0265606, 3.9456826, 1.0265023, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx226195194c0", "x3027124c.1.2", "sx3027124c.1.2", 11200, 4,  1, 1, 0.12008886, 3.9456826, 3.9456826, 1.019012, 3.9609226, 1.0137653, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx226195194c0", "x3027124c.1.2", "sx3027124c.1.2", 11328, 4,  1, 1, 0.12008886, 3.9456826, 3.9456826, 1.0190713, 3.9609226, 1.013825, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln5717630-1", "m1166393.3", "m1166395.3", 11456, 2,  0, 14, 7.1995579, 3.5468866, 3.5468866, 1.0266402, 3.6125359, 1.0264354, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6142227-1", "m1166395.3", "m1166396.3", 11520, 2,  0, 13, 7.1995579, 3.6125359, 3.6125359, 1.0264354, 3.6202724, 1.0264143, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6324073-1", "m1166396.3", "m1166399.3", 11584, 2,  0, 13, 7.1995579, 3.6202724, 3.6202724, 1.0264143, 3.6875009, 1.0262312, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6200441-1", "m1166399.3", "l3048890.3", 11648, 2,  0, 13, 7.1995579, 3.6875009, 3.6875009, 1.0262312, 3.7710511, 1.0260036, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx28128517c0", "x3048890c.1.2", "sx3048890c.1.2", 11712, 4,  1, 1, 0.12008886, 3.7710511, 3.7710511, 1.0185106, 3.7862911, 1.0132612, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx28128517c0", "x3048890c.1.2", "sx3048890c.1.2", 11840, 4,  1, 1, 0.12008886, 3.7710511, 3.7710511, 1.0185698, 3.7862911, 1.0133209, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln6048525-1", "l3048890.3", "m1166402.3", 11968, 2,  0, 12, 7.1995579, 3.7710511, 3.7710511, 1.0260036, 3.833055, 1.0258512, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5866187-1", "m1166402.3", "l3048889.3", 12032, 2,  0, 12, 7.1995579, 3.833055, 3.833055, 1.0258512, 3.9266723, 1.0256209, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx28128464c0", "x3048889c.1.2", "sx3048889c.1.2", 12096, 4,  1, 1, 0.12008886, 3.9266723, 3.9266723, 1.0181257, 3.9419123, 1.0128744, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx28128464c0", "x3048889c.1.2", "sx3048889c.1.2", 12224, 4,  1, 1, 0.12008886, 3.9266723, 3.9266723, 1.0181849, 3.9419123, 1.012934, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln6137018-1", "l3048889.3", "m1166407.3", 12352, 2,  0, 11, 7.1995579, 3.9266723, 3.9266723, 1.0256209, 4.0141435, 1.025429, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5985365-1", "m1166407.3", "l2952007.3", 12416, 2,  0, 2, 7.1995579, 4.0141435, 4.0141435, 1.025429, 4.1646393, 1.0253165, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx251859c0", "x2952007c.1.2", "sx2952007c.1.2", 12480, 4,  1, 1, 0.12008886, 4.1646393, 4.1646393, 1.0178196, 4.1798793, 1.0125666, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251859c0", "x2952007c.1.2", "sx2952007c.1.2", 12608, 4,  1, 1, 0.12008886, 4.1646393, 4.1646393, 1.0178787, 4.1798793, 1.0126262, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln5894230-1", "l2952007.3", "l2861158.3", 12736, 2,  0, 1, 7.1995579, 4.1646393, 4.1646393, 1.0253165, 4.2911857, 1.0252692, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx251858c0", "x2861158c.1.2", "sx2861158c.1.2", 12800, 4,  1, 1, 0.12008886, 4.2911857, 4.2911857, 1.017772, 4.3064257, 1.0125188, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251858c0", "x2861158c.1.2", "sx2861158c.1.2", 12928, 4,  1, 1, 0.12008886, 4.2911857, 4.2911857, 1.0178311, 4.3064257, 1.0125784, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln6318771-1", "m1166407.3", "l3064514.3", 13056, 2,  0, 9, 7.1995579, 4.0141435, 4.0141435, 1.025429, 4.388621, 1.0245711, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx251857c0", "x3064514c.1.2", "sx3064514c.1.2", 13120, 4,  1, 1, 0.12008886, 4.388621, 4.388621, 1.0170846, 4.403861, 1.0139382, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251857c0", "x3064514c.1.2", "sx3064514c.1.2", 13248, 4,  1, 1, 0.12008886, 4.388621, 4.388621, 1.0171437, 4.403861, 1.0139975, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln5591715-1", "l3064514.3", "l3048888.3", 13376, 2,  0, 8, 7.1995579, 4.388621, 4.388621, 1.0245711, 4.4509542, 1.0244419, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx251856c0", "x3048888c.1.2", "sx3048888c.1.2", 13440, 4,  1, 1, 0.12008886, 4.4509542, 4.4509542, 1.0169546, 4.4661942, 1.0138078, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251856c0", "x3048888c.1.2", "sx3048888c.1.2", 13568, 4,  1, 1, 0.12008886, 4.4509542, 4.4509542, 1.0170137, 4.4661942, 1.0138672, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln5591716-1", "l3048888.3", "m1149249.3", 13696, 2,  0, 7, 7.1995579, 4.4509542, 4.4509542, 1.0244419, 4.5615197, 1.0242309, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6258463-1", "m1149249.3", "m1142880.3", 13760, 2,  0, 7, 7.1995579, 4.5615197, 4.5615197, 1.0242309, 4.7937083, 1.0237878, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5803293-1", "m1142880.3", "l2764411.3", 13824, 2,  0, 6, 7.1995579, 4.7937083, 4.7937083, 1.0237878, 4.9158551, 1.023582, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx226010605c0", "x2764411c.1.2", "sx2764411c.1.2", 13888, 4,  1, 1, 0.12008886, 4.9158551, 4.9158551, 1.01609, 4.9310951, 1.0129404, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx226010605c0", "x2764411c.1.2", "sx2764411c.1.2", 14016, 4,  1, 1, 0.12008886, 4.9158551, 4.9158551, 1.016149, 4.9310951, 1.0129997, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln5803293-2", "l2764411.3", "l2767343.3", 14144, 2,  0, 5, 7.1995579, 4.9158551, 4.9158551, 1.023582, 4.9707787, 1.0235018, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx356791c0", "x2767343c.1.2", "sx2767343c.1.2", 14208, 4,  1, 1, 0.12008886, 4.9707787, 4.9707787, 1.0159767, 4.9860187, 1.0080593, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx356791c0", "x2767343c.1.2", "sx2767343c.1.2", 14336, 4,  1, 1, 0.12008886, 4.9707787, 4.9707787, 1.0160358, 4.9860187, 1.0081191, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln6048524-1", "l2767343.3", "l2804957.3", 14464, 2,  0, 4, 7.1995579, 4.9707787, 4.9707787, 1.0235018, 5.0382752, 1.0234412, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx356790c0", "x2804957c.1.2", "sx2804957c.1.2", 14528, 4,  1, 1, 0.12008886, 5.0382752, 5.0382752, 1.0159492, 5.0535152, 1.0138496, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx356790c0", "x2804957c.1.2", "sx2804957c.1.2", 14656, 4,  1, 1, 0.12008886, 5.0382752, 5.0382752, 1.0160082, 5.0535152, 1.0139089, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln5957460-1", "l2804957.3", "l3048937.3", 14784, 2,  0, 3, 7.1995579, 5.0382752, 5.0382752, 1.0234412, 5.0979165, 1.0234096, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx356789c0", "x3048937c.1.2", "sx3048937c.1.2", 14848, 4,  1, 1, 0.12008886, 5.0979165, 5.0979165, 1.0159166, 5.1131565, 1.0127665, 0, 2, 2, 0, 0, 0, 16, 1
